postal_code,lat,lng,latlon
M4E 1A5,43.66898914788971,-79.2904758453369,43.66898914788971|-79.2904758453369
M4E 1R3,43.67888788593709,-79.29816674246031,43.67888788593709|-79.29816674246031
M4E 3H4,43.67266063441253,-79.28756698853124,43.67266063441253|-79.28756698853124
M6J 3S2,43.64941939706748,-79.4259818422771,43.64941939706748|-79.4259818422771
M6J 1Y3,43.649613209260856,-79.42736170561503,43.64961320926086|-79.42736170561503
M6J 3S2,43.649345039206715,-79.42593010837892,43.64934503920671|-79.42593010837892
M6J 3E8,43.65346,-79.42644,43.653459999999995|-79.42644
M6J 3S2,43.649531854429036,-79.42594642406563,43.649531854429036|-79.42594642406563
M6J 3S2,43.649515280543696,-79.4260252454037,43.649515280543696|-79.4260252454037
M6H 1A4,43.65367775122621,-79.42568262511905,43.653677751226205|-79.42568262511905
M6H 1A6,43.653621,-79.42661899999997,43.653621|-79.42661899999999
M5T 2S9,43.65634906243686,-79.40764590401696,43.65634906243686|-79.40764590401696
M5T 2G4,43.65464527471613,-79.39887355126278,43.65464527471613|-79.39887355126278
M5V,43.63802210524935,-79.38353594515505,43.63802210524935|-79.38353594515505
M5J 2Y6,43.639954,-79.382025,43.639953999999996|-79.382025
M5J,43.6400591104487,-79.38315167425999,43.6400591104487|-79.38315167425999
M5J 2K9,43.639061324582116,-79.38530912453629,43.639061324582116|-79.38530912453629
M5J,43.63830091638791,-79.38000753984343,43.63830091638791|-79.38000753984343
M5J 0A9,43.64219452552069,-79.38084349036221,43.64219452552069|-79.38084349036221
M5V 1A2,43.63911334934392,-79.38726583483394,43.63911334934392|-79.38726583483394
M5J,43.638837475031316,-79.38518649083974,43.638837475031316|-79.38518649083974
M5J 3A1,43.641136939105614,-79.3833512434864,43.641136939105614|-79.3833512434864
M5J,43.640023108607814,-79.38177707646237,43.640023108607814|-79.38177707646237
M5J 2Y6,43.63969347230513,-79.38179969787599,43.63969347230513|-79.38179969787599
M5J,43.638206636629725,-79.37962166602756,43.638206636629725|-79.37962166602756
M5J,43.638093954436684,-79.38066560097575,43.638093954436684|-79.38066560097575
M5J,43.63829813682531,-79.38026834801529,43.63829813682531|-79.38026834801529
M5J,43.6416789270296,-79.37954752932286,43.6416789270296|-79.37954752932286
M6N 5H3,43.6739363,-79.4709429,43.673936299999994|-79.4709429
M6N 3P3,43.67685435703357,-79.47159423559188,43.67685435703357|-79.47159423559188
M2N 7G2,43.777213595959054,-79.4253913462384,43.777213595959054|-79.4253913462384
M4C 1H7,43.68363044666722,-79.32321153587844,43.683630446667216|-79.32321153587844
M4C 5P2,43.6841168,-79.32118259999999,43.6841168|-79.32118259999999
M4C 1H7,43.683956,-79.32226800000002,43.683956|-79.32226800000001
M4J 1G7,43.678945930200385,-79.32298021048486,43.678945930200385|-79.32298021048486
M4C 1H7,43.683592023504545,-79.32321668866439,43.683592023504545|-79.32321668866439
M4E 2G5,43.68166165691722,-79.3105120386857,43.68166165691722|-79.3105120386857
M4E 2G5,43.68172523081073,-79.31048886084321,43.68172523081073|-79.3104888608432
M4E 2G5,43.681766259702655,-79.31051203868573,43.681766259702655|-79.31051203868573
M4L 1Z7,43.672339,-79.32194100000002,43.672339|-79.32194100000001
M4L 2X8,43.671905,-79.32311700000002,43.671904999999995|-79.32311700000001
M4L 1Z5,43.67208555010097,-79.32340264320374,43.67208555010097|-79.32340264320374
M4C 1J4,43.68515001872649,-79.31549999374954,43.68515001872649|-79.31549999374954
M4L 1Z5,43.671861012130975,-79.32368445285191,43.671861012130975|-79.32368445285191
M4L 1M7,43.66885831178213,-79.31416022446446,43.66885831178213|-79.31416022446446
M4L 1S5,43.668953198390454,-79.31168339331794,43.668953198390454|-79.31168339331794
M4L 1S5,43.668946046106456,-79.31163457258731,43.668946046106456|-79.31163457258731
M4C 5P2,43.68383943098893,-79.32151708275289,43.68383943098893|-79.32151708275289
M4L 1Z3,43.6717083181809,-79.32461426469617,43.6717083181809|-79.32461426469617
M4L 1Z3,43.671655906387606,-79.32458125378368,43.671655906387606|-79.32458125378368
M6S 1N8,43.65100956228929,-79.4771792559058,43.65100956228929|-79.4771792559058
M6S 1N3,43.651544416686754,-79.47453931478424,43.651544416686754|-79.47453931478424
M6S 1M6,43.652272,-79.471873,43.652271999999996|-79.471873
M6P,43.65128459358628,-79.47659432888031,43.65128459358628|-79.47659432888031
M6S 1M6,43.65234832240242,-79.47126007281913,43.65234832240242|-79.47126007281913
M6S,43.64305648335181,-79.45806279338966,43.64305648335181|-79.45806279338966
M6S 1M4,43.652467434049605,-79.47066590109208,43.652467434049605|-79.47066590109208
M6S,43.64351009255114,-79.45720674250519,43.64351009255114|-79.45720674250519
M6S 1M4,43.652622,-79.471003,43.652621999999994|-79.471003
M6S 1N4,43.651248,-79.475092,43.651247999999995|-79.475092
M6S 1N3,43.651474182198,-79.4747817335041,43.651474182198|-79.4747817335041
M6S 2Y3,43.650758655113286,-79.47599619626997,43.65075865511329|-79.47599619626997
M6S 1N4,43.651372,-79.475544,43.651371999999995|-79.475544
M6S 1J6,43.64794882356253,-79.47905374028939,43.64794882356253|-79.47905374028939
M6S,43.6508413,-79.47729192,43.650841299999996|-79.47729192
M2H 3J5,43.8020673478532,-79.35434683847974,43.8020673478532|-79.35434683847974
M2H 2C4,43.798994055288276,-79.3528398100972,43.798994055288276|-79.3528398100972
M2H 3S1,43.8014798621021,-79.34393464329777,43.8014798621021|-79.34393464329777
M2H 3N4,43.79409,-79.35354699999998,43.794090000000004|-79.35354699999999
M2H 3N4,43.794168179436866,-79.35351902927762,43.794168179436866|-79.35351902927762
M1S 4K1,43.79117886550581,-79.25971427359902,43.79117886550581|-79.25971427359902
M1S,43.78946932145228,-79.25862415054624,43.78946932145228|-79.25862415054624
M1S,43.791382767644556,-79.27209167655958,43.791382767644556|-79.27209167655958
M8W 2V7,43.61228174355544,-79.5419396332789,43.61228174355544|-79.5419396332789
M8W 4E1,43.60987235227957,-79.5377242105889,43.60987235227957|-79.5377242105889
M8W 3W2,43.609890674111874,-79.54961756159075,43.609890674111874|-79.54961756159075
M8W 3S9,43.597355,-79.54324100000002,43.597355|-79.54324100000001
M8W,43.609491615781316,-79.55052314089633,43.609491615781316|-79.55052314089633
M5R 1V7,43.67524,-79.40661999999998,43.67524|-79.40661999999999
M5R 1V7,43.67505287052668,-79.40671518307245,43.67505287052668|-79.40671518307245
M5R 1V8,43.675147,-79.406346,43.675146999999996|-79.406346
M5R,43.67581790212793,-79.40279309076072,43.67581790212793|-79.40279309076072
M4V 3E1,43.67775739485432,-79.4071763450399,43.67775739485432|-79.4071763450399
M5R 2E6,43.675640867179204,-79.40382084040044,43.675640867179204|-79.40382084040044
M5S 2V6,43.66892420432032,-79.3950762490426,43.66892420432032|-79.3950762490426
M3C 0K6,43.73554657001039,-79.3470974778553,43.73554657001039|-79.3470974778553
M3C,43.734716500825,-79.34534311294557,43.734716500825|-79.34534311294557
M3C 0H4,43.735674,-79.344264,43.735673999999996|-79.344264
M5G 1Z5,43.65945605353152,-79.39041123272169,43.65945605353152|-79.39041123272169
M5M 2J2,43.732604,-79.419136,43.732603999999995|-79.419136
M5M 2P5,43.73503512478632,-79.42003978035156,43.73503512478632|-79.42003978035156
M5M 2B7,43.730699,-79.41853499999998,43.730699|-79.41853499999999
M5M,43.73159539578682,-79.41963959053554,43.73159539578682|-79.41963959053554
M5M,43.736276,-79.41970500000002,43.736276000000004|-79.41970500000001
M5M 4A2,43.734073,-79.41986999999997,43.734072999999995|-79.41986999999999
M5M,43.72615446820898,-79.41683981521697,43.72615446820898|-79.41683981521697
M5M 3Y6,43.728542,-79.41828100000002,43.728542|-79.41828100000001
M5M 4J2,43.72721902195227,-79.42499564515231,43.72721902195227|-79.42499564515231
M5M 1J4,43.726052,-79.41132900000002,43.726052|-79.41132900000001
M5M 4N7,43.73967724201263,-79.42318057507798,43.73967724201263|-79.42318057507798
M6A 2Y8,43.730078999999996,-79.432281,43.730078999999996|-79.432281
M5M,43.728908629679474,-79.43215097734355,43.728908629679474|-79.43215097734355
M1P 0C6,43.75607358168296,-79.25515299287007,43.75607358168296|-79.25515299287007
M1P 3G5,43.7663020269968,-79.2596158409046,43.7663020269968|-79.2596158409046
M1P 2T8,43.753688855286725,-79.25359180210819,43.753688855286725|-79.25359180210819
M1P 2S7,43.75214122597343,-79.26169264933968,43.75214122597343|-79.26169264933968
M4M 2Y5,43.669715668369406,-79.33915330822283,43.669715668369406|-79.33915330822283
M4M,43.6690942783352,-79.33666585787246,43.6690942783352|-79.33666585787246
M4M 2Y4,43.66867032038309,-79.33763590011263,43.66867032038309|-79.33763590011263
M4K 3V7,43.68734960000001,-79.3478355,43.687349600000005|-79.3478355
M4K,43.6864626016461,-79.36028039757731,43.686462601646106|-79.36028039757731
M4K 2E8,43.689345,-79.34905400000002,43.689345|-79.34905400000001
M4W 3X8,43.68408050752448,-79.36409243129751,43.68408050752448|-79.36409243129751
M4W,43.68511984330964,-79.36602822854766,43.68511984330964|-79.36602822854766
M4W,43.685069514468815,-79.36666065355159,43.685069514468815|-79.36666065355159
M4W,43.693035583040334,-79.36635818995737,43.693035583040334|-79.36635818995737
M4M 1X7,43.66469349836108,-79.35478448867805,43.66469349836108|-79.35478448867805
M5A,43.66146653514249,-79.3575533174757,43.661466535142495|-79.3575533174757
M6E 4M1,43.69065390931841,-79.45629957918351,43.69065390931841|-79.45629957918351
M6E 1N1,43.680957609942624,-79.45741551186426,43.680957609942624|-79.45741551186426
M6N 3K6,43.68192632108099,-79.46343116191944,43.68192632108099|-79.46343116191944
M4S 3A6,43.70377712848633,-79.39782394178704,43.70377712848633|-79.39782394178704
M4P 2W6,43.70735910885264,-79.39902367305079,43.70735910885264|-79.39902367305079
M5P,43.704961384918214,-79.3976099789142,43.704961384918214|-79.3976099789142
M4R,43.70727767865749,-79.39960757147104,43.70727767865749|-79.39960757147104
M4R,43.706757399999994,-79.39898740000002,43.706757399999994|-79.39898740000001
M4P 2W6,43.707399613400746,-79.39875428466401,43.70739961340075|-79.39875428466401
M4T 1Z6,43.68946154929881,-79.39463433699187,43.68946154929881|-79.39463433699187
M6A 3B2,43.71849296774296,-79.45599257446145,43.71849296774296|-79.45599257446145
M4R,43.718478999999995,-79.401165,43.718478999999995|-79.401165
M4R,43.71619386238741,-79.40066099166877,43.71619386238741|-79.40066099166877
M4G 1H9,43.70321796865987,-79.36427941347654,43.70321796865987|-79.36427941347654
M4G,43.70389334732821,-79.36069918921692,43.70389334732821|-79.36069918921692
M6J 3L4,43.6495234779424,-79.42992359179766,43.6495234779424|-79.42992359179766
M6J 3S2,43.64952459972479,-79.42509608926692,43.64952459972479|-79.42509608926692
M6J 3S2,43.649456880971975,-79.42529715531316,43.649456880971975|-79.42529715531316
M6K 1T9,43.6498259321657,-79.43392706463734,43.6498259321657|-79.43392706463734
M6K 1T9,43.64988941003657,-79.43448101164375,43.649889410036565|-79.43448101164375
M6K 1T9,43.64991825993707,-79.4352191444695,43.649918259937074|-79.4352191444695
M5A 1T2,43.65558391537734,-79.36443816909015,43.65558391537734|-79.36443816909015
M5A 4T7,43.65318323688052,-79.37011452592975,43.65318323688052|-79.37011452592975
M5A 3W2,43.655316,-79.36975600000002,43.655316|-79.36975600000001
M5A 2R3,43.65374531319822,-79.36901872702471,43.653745313198215|-79.36901872702471
M5A 2W8,43.653642684760335,-79.36442220770134,43.653642684760335|-79.36442220770134
M5A 1S9,43.655570000000004,-79.364836,43.655570000000004|-79.364836
M5A 2R1,43.6533036,-79.36883459999999,43.6533036|-79.36883459999999
M5A 1S2,43.65392,-79.37156999999998,43.65392|-79.37156999999999
M4P 1A6,43.706837,-79.39716700000002,43.706837|-79.39716700000001
M4P 1J4,43.707908,-79.39300899999998,43.707908|-79.39300899999999
M4S 2N3,43.70591826811818,-79.38899874687196,43.70591826811818|-79.38899874687196
M6K 3C3,43.63602939594485,-79.4150585944329,43.63602939594485|-79.4150585944329
M6K 3P9,43.63850648598389,-79.41328648032473,43.63850648598389|-79.41328648032473
M6K,43.63600143148021,-79.41749898704339,43.63600143148021|-79.41749898704339
M4Y 2K3,43.665209999999995,-79.375419,43.665209999999995|-79.375419
M6C 2P7,43.689449755293104,-79.43460190804107,43.689449755293104|-79.43460190804107
M4C 3G5,43.69691125533249,-79.32929619391804,43.69691125533249|-79.32929619391804
M6G 1B8,43.65501254554812,-79.41646624863967,43.65501254554812|-79.41646624863967
M6G 2T3,43.660557450927456,-79.41291495307884,43.660557450927456|-79.41291495307884
M3A,43.75243208667859,-79.33466148402657,43.75243208667859|-79.33466148402657
M4K 1N2,43.676415999999996,-79.35825641,43.676415999999996|-79.35825641
M2J 2V2,43.787203921164256,-79.33844480712526,43.787203921164256|-79.33844480712526
M2J 4E5,43.78941973177079,-79.33370329630344,43.789419731770785|-79.33370329630344
M2J 4E5,43.78943642187425,-79.33371382661299,43.78943642187425|-79.33371382661299
M2J 4E5,43.78943374233408,-79.33369577267486,43.78943374233408|-79.33369577267486
M6R 1K3,43.64511762643675,-79.44619732273055,43.64511762643675|-79.44619732273055
M6R 2L5,43.64492105569104,-79.44845003657372,43.644921055691036|-79.44845003657372
M6R 2L4,43.64426091887693,-79.44817426660664,43.64426091887693|-79.44817426660664
M4W 2B4,43.68322559814429,-79.37898383087091,43.68322559814429|-79.37898383087091
M6S 3Z8,43.658884,-79.48819300000002,43.658884|-79.48819300000001
M6S 3Z6,43.65860455790817,-79.48807954788208,43.658604557908184|-79.48807954788208
M6S 3Z6,43.658462621319075,-79.48800607688395,43.65846262131907|-79.48800607688395
M6S 3Z1,43.65559284605354,-79.48702812194823,43.65559284605354|-79.48702812194823
M6S 2C3,43.66002846843202,-79.48012288085499,43.66002846843202|-79.48012288085499
M6K 1M3,43.64042954337929,-79.43656324482559,43.64042954337929|-79.43656324482559
M1W 3Y1,43.815596746524776,-79.32314526776734,43.815596746524776|-79.32314526776734
M1W,43.815946999999994,-79.322822,43.815946999999994|-79.322822
M1W 3Y1,43.81594280857333,-79.32309699092042,43.815942808573325|-79.32309699092042
M1W 3Y1,43.81577872422097,-79.32323466226838,43.81577872422097|-79.32323466226838
M8Y,43.63315249748257,-79.49626581098376,43.63315249748257|-79.49626581098376
M1T,43.7808523815725,-79.2978549638768,43.7808523815725|-79.2978549638768
M4B,43.6988260859826,-79.29538953051579,43.6988260859826|-79.29538953051579
M4L,43.66881672653378,-79.30434569836069,43.66881672653378|-79.30434569836069
M6J 1W3,43.650895568738136,-79.41316982839949,43.650895568738136|-79.41316982839949
M6J 2B9,43.654054530944435,-79.41346797552856,43.654054530944435|-79.41346797552856
M6J 1V6,43.6514756668842,-79.41022617011214,43.6514756668842|-79.41022617011214
M6J 1W1,43.651020489275204,-79.41213342723955,43.651020489275204|-79.41213342723955
M6J 1W1,43.651102293776795,-79.41165356427142,43.651102293776795|-79.41165356427142
M6J 1V7,43.651242084485006,-79.41131050479925,43.651242084485006|-79.41131050479925
M6J 2R5,43.649269,-79.41350899999998,43.649269|-79.41350899999999
M5S 2K3,43.66263716795857,-79.40379817201129,43.66263716795857|-79.40379817201129
M5S,43.6582455666801,-79.39989387989044,43.6582455666801|-79.39989387989044
M5S 1G7,43.66290213,-79.40316700000002,43.66290213|-79.40316700000001
M5S 2J4,43.664938800461165,-79.4031943889331,43.664938800461165|-79.4031943889331
M5S 2K3,43.66280981960214,-79.4038216413128,43.66280981960214|-79.4038216413128
M5S 2J8,43.66636642352304,-79.40396996377146,43.666366423523044|-79.40396996377146
M5S 2H1,43.65839738353197,-79.40027391815755,43.65839738353197|-79.40027391815755
M5S 1G6,43.662727660277824,-79.40360226993491,43.662727660277824|-79.40360226993491
M5S,43.65818400000001,-79.3998009,43.658184000000006|-79.3998009
M5S 2T9,43.6653855,-79.40347709999998,43.6653855|-79.40347709999999
M5S 2L4,43.66269496584894,-79.40465211868286,43.66269496584894|-79.40465211868286
M5S 1H4,43.662196684272004,-79.40651185832733,43.662196684272004|-79.40651185832733
M6N,43.67476886022006,-79.4577231711076,43.67476886022006|-79.4577231711076
M6N 1H7,43.67486137198699,-79.45736606653261,43.67486137198699|-79.45736606653261
M2N 2P7,43.771190844087755,-79.42244992750541,43.771190844087755|-79.42244992750541
M6S 3C6,43.64429982271631,-79.47365960882213,43.64429982271631|-79.47365960882213
M1S 1V3,43.787884839499405,-79.26699795232821,43.787884839499405|-79.26699795232821
M1S 5V9,43.787941631612256,-79.26750993566152,43.787941631612256|-79.26750993566152
M1S 1T9,43.787571945861146,-79.27004228519752,43.787571945861146|-79.27004228519752
M1S,43.786797405034115,-79.26994319454609,43.786797405034115|-79.26994319454609
M5R,43.67534443172657,-79.40532725232431,43.67534443172657|-79.40532725232431
M5R 1V7,43.67507058896201,-79.40687736441805,43.67507058896201|-79.40687736441805
M5R 2E6,43.67579963362535,-79.40353178302756,43.67579963362535|-79.40353178302756
M5R 2T9,43.67451486879778,-79.40713764066463,43.67451486879778|-79.40713764066463
M5R 1V8,43.674851000000004,-79.40675300000002,43.674851000000004|-79.40675300000001
M3C 0H3,43.736117342945,-79.34496326391245,43.736117342945|-79.34496326391245
M3C 0E8,43.73568270000001,-79.3451373,43.735682700000005|-79.3451373
M3C 0G9,43.73501530832068,-79.34547481965866,43.73501530832068|-79.34547481965866
M3C,43.73721587705172,-79.34359937393779,43.73721587705172|-79.34359937393779
M7A 2S9,43.659049517466144,-79.38534357912432,43.659049517466144|-79.38534357912432
M5B 2H7,43.66099058425058,-79.38297576948105,43.66099058425058|-79.38297576948105
M5B 2H7,43.660709996948185,-79.38283826775837,43.660709996948185|-79.38283826775837
M4Y,43.66125532013864,-79.38389304122866,43.66125532013864|-79.38389304122866
M4Y,43.661331008356335,-79.3835570768382,43.661331008356335|-79.3835570768382
M4Y,43.660940000000004,-79.385635,43.660940000000004|-79.385635
M4Y,43.66128623053017,-79.38396405932683,43.66128623053017|-79.38396405932683
M5B 2H7,43.66082498934538,-79.38288750546259,43.66082498934538|-79.38288750546259
M5G 1L7,43.659467098954465,-79.38824850471555,43.659467098954465|-79.38824850471555
M5G 1Z5,43.65954133608128,-79.39063666861075,43.65954133608128|-79.39063666861075
M5S 1B2,43.66163,-79.38734000000002,43.66163|-79.38734000000001
M5G 1K9,43.66072167169125,-79.38630837243235,43.66072167169125|-79.38630837243235
M5G 1L7,43.660079310162715,-79.38819408416748,43.660079310162715|-79.38819408416748
M5S 3M4,43.66191045959345,-79.38612073584122,43.661910459593464|-79.38612073584122
M5M 3Y4,43.72768510888064,-79.41776026478563,43.72768510888064|-79.41776026478563
M5M 3Y4,43.727453999999994,-79.417495,43.727453999999994|-79.417495
M4X 1E2,43.66716925802294,-79.36884865164753,43.66716925802294|-79.36884865164753
M4X 1P6,43.665643296106005,-79.3683001523662,43.665643296106005|-79.3683001523662
M4X,43.666407899999996,-79.368833,43.666407899999996|-79.368833
M4X,43.66717873852173,-79.36966873777858,43.66717873852173|-79.36966873777858
M4X 1P2,43.664828798875426,-79.36829203718696,43.664828798875426|-79.36829203718696
M4X 1P2,43.66456495893274,-79.36806027251207,43.66456495893274|-79.36806027251207
M5A 2L2,43.664180241005106,-79.36835925727236,43.664180241005106|-79.36835925727236
M5A 2H7,43.663515000000004,-79.367166,43.663515000000004|-79.367166
M4X 1V4,43.66697911709207,-79.36311542987823,43.66697911709207|-79.36311542987823
M4X,43.666444587746106,-79.36877399959107,43.666444587746106|-79.36877399959107
M4X 1H1,43.668132,-79.36968399999998,43.668132|-79.36968399999999
M4X,43.6668908119546,-79.36250306755788,43.666890811954595|-79.36250306755788
M4X 1N9,43.667129726010096,-79.37066407870991,43.667129726010096|-79.37066407870991
M5A 2L2,43.66423411749109,-79.36811246507057,43.66423411749109|-79.36811246507057
M4V 3B5,43.687089,-79.39815899999998,43.687089|-79.39815899999999
M4R 1M1,43.71669985353685,-79.40506000588584,43.71669985353685|-79.40506000588584
M4S 3A4,43.705727746078026,-79.39475521514049,43.705727746078026|-79.39475521514049
M2M 3G6,43.79063500742555,-79.40549427164095,43.79063500742555|-79.40549427164095
M6K 3C3,43.63627841217416,-79.41039198831432,43.63627841217416|-79.41039198831432
M6G,43.660156044392316,-79.41813074003404,43.660156044392316|-79.41813074003404
M6G 1H1,43.659722627203664,-79.41854877571693,43.659722627203664|-79.41854877571693
M4K 2V2,43.68008551389617,-79.35702532855156,43.68008551389617|-79.35702532855156
M6R 1N2,43.64790479045507,-79.44290491250892,43.64790479045507|-79.44290491250892
M6R,43.64781458218405,-79.4427125946062,43.64781458218405|-79.4427125946062
M6S 2G9,43.65972402957668,-79.48713832220066,43.65972402957668|-79.48713832220066
M6S 2C9,43.65925655810892,-79.48413133621216,43.65925655810892|-79.48413133621216
M8Y 1Y6,43.63634310000001,-79.49926640000002,43.636343100000005|-79.49926640000002
M4E 1C9,43.67076352927516,-79.29740912914623,43.67076352927516|-79.29740912914623
M4L 1J1,43.670396,-79.29830052,43.670396000000004|-79.29830052
M4L 1J4,43.67010531571503,-79.29969870434434,43.67010531571503|-79.29969870434434
M6J,43.648625071075365,-79.4144429897052,43.648625071075365|-79.4144429897052
M6J 1W6,43.650547,-79.41552,43.650546999999996|-79.41552
M6J 2T3,43.65048345216145,-79.41514274241206,43.65048345216145|-79.41514274241206
M5S 2H4,43.66196486475332,-79.40182981313728,43.66196486475332|-79.40182981313728
M1R 2R4,43.749489,-79.297034,43.749489000000004|-79.297034
M5G,43.65737953230078,-79.38743239235635,43.65737953230078|-79.38743239235635
M5G 1H3,43.656790347406854,-79.38631071713951,43.656790347406854|-79.38631071713951
M5M 3Z9,43.732756828529695,-79.41955216794891,43.732756828529695|-79.41955216794891
M5M,43.73254035428968,-79.41979624492376,43.732540354289675|-79.41979624492376
M6G 3E2,43.679386133348636,-79.4242537010372,43.67938613334865|-79.4242537010372
M4V 2J6,43.688025662293185,-79.40241039084613,43.688025662293185|-79.40241039084613
M4T 3A4,43.688512,-79.393101,43.688512|-79.393101
M6S 4N7,43.660428588285924,-79.49660360813141,43.660428588285924|-79.49660360813141
M6S 4G6,43.65875465900998,-79.4905026721785,43.65875465900998|-79.49050267217848
M2N 1L8,43.757084891664974,-79.42630290985106,43.75708489166497|-79.42630290985106
M2N,43.75835574812606,-79.42557334899901,43.758355748126064|-79.42557334899902
M4G,43.704770101145094,-79.361641190773,43.70477010114509|-79.361641190773
M6L 2N6,43.712515,-79.479395,43.712515|-79.479395
M6L 2N6,43.711994,-79.478727,43.711994|-79.478727
M6L 2P2,43.71943957420115,-79.48075073571783,43.71943957420115|-79.48075073571783
M6L 2P2,43.7194938659668,-79.48087310791016,43.7194938659668|-79.48087310791016
M6L 1N3,43.71235526161372,-79.48475360870361,43.71235526161373|-79.48475360870361
M1V 4N6,43.8185,-79.2733,43.8185|-79.2733
M5A 2X1,43.65547058909588,-79.36553746461868,43.65547058909588|-79.36553746461868
M5A 3A4,43.657790608937596,-79.36551603602794,43.65779060893759|-79.36551603602793
M5A 2X1,43.65508052951952,-79.36542749404906,43.65508052951952|-79.36542749404907
M5A 1T2,43.655731,-79.363986,43.655731|-79.363986
M5A,43.658031791930895,-79.37031746857383,43.658031791930895|-79.37031746857383
M5A 2T1,43.652344056329625,-79.36733585980623,43.652344056329625|-79.36733585980623
M4S 2N6,43.706971,-79.389978,43.706971|-79.389978
M4S 2N6,43.70730077620926,-79.3898296216326,43.70730077620926|-79.38982962163259
M4S 2N6,43.707524008236895,-79.3898628311206,43.70752400823691|-79.3898628311206
M4S 2N5,43.70545838653394,-79.38895972938144,43.705458386533934|-79.38895972938143
M4P 2Y1,43.707543,-79.39520999999998,43.707543|-79.39521
M6K 3R5,43.63836716930268,-79.4172461565724,43.63836716930268|-79.4172461565724
M6K 3C3,43.634832765343035,-79.41797733306885,43.634832765343035|-79.41797733306885
M6E 1L6,43.68640300000001,-79.438795,43.686403|-79.438795
M4C 3G5,43.696798,-79.32934499999998,43.696798|-79.329345
M6G 2T1,43.659312417602045,-79.41304056591268,43.659312417602045|-79.41304056591268
M9M 2G8,43.720375,-79.52441800000003,43.720375|-79.524418
M4K 1N2,43.676504,-79.35807,43.676504|-79.35807
M4K 1N2,43.676456,-79.358376,43.676456|-79.358376
M6R 2G8,43.64925095714285,-79.444212,43.64925095714285|-79.444212
M6R 2L8,43.64577985585544,-79.44877316261562,43.645779855855444|-79.44877316261562
M6R 2L2,43.643639,-79.447889,43.643639|-79.447889
M6R 2L2,43.643285,-79.44776,43.643285|-79.44776
M6S 3Z3,43.65597,-79.48734,43.65597|-79.48734
M5A,43.646299,-79.333682,43.646299|-79.333682
M4C 5L5,43.696462231425826,-79.29340316527802,43.69646223142583|-79.29340316527801
M4E 1E1,43.67104411044063,-79.2956851689669,43.67104411044063|-79.2956851689669
M4L 3R7,43.66926164622625,-79.30365400283799,43.669261646226246|-79.30365400283799
M4L,43.66686966277468,-79.29793763561489,43.66686966277468|-79.29793763561489
M4H 1C3,43.706771403379705,-79.34658765792847,43.70677140337971|-79.34658765792847
M4H 1B6,43.70670044788231,-79.34501827004178,43.706700447882305|-79.34501827004178
M5S 1G7,43.66295109217904,-79.40341830253602,43.662951092179036|-79.40341830253601
M6N 2X6,43.67260042412898,-79.4568276600877,43.67260042412898|-79.45682766008771
M6N 2Y4,43.67122479988935,-79.45697050292144,43.67122479988935|-79.45697050292144
M1R,43.745258398740226,-79.29483917471472,43.74525839874023|-79.29483917471472
M4L,43.67523,-79.319822,43.67523|-79.319822
M1S 4J9,43.788071,-79.265134,43.788071|-79.265134
M1S 1V3,43.788400646115576,-79.26389008333248,43.78840064611558|-79.26389008333248
M1S 1V3,43.788090286148936,-79.26804944195311,43.788090286148936|-79.26804944195311
M1S 2B4,43.78836,-79.26821,43.78836|-79.26821
M5R 1S4,43.67162404067188,-79.408636,43.67162404067188|-79.408636
M5R 2T9,43.67453023690381,-79.40714069959441,43.674530236903806|-79.40714069959441
M5R 2E6,43.675456786675404,-79.40367473945305,43.67545678667541|-79.40367473945305
M3C 3L2,43.736158,-79.347241,43.736158|-79.347241
M3C 0G6,43.734703499999995,-79.3457188,43.7347035|-79.3457188
M3C 0E8,43.73542048075926,-79.34476524153095,43.73542048075926|-79.34476524153095
M3C,43.73471569685011,-79.34539620707137,43.73471569685011|-79.34539620707137
M3C 0E8,43.73531699180603,-79.344664,43.73531699180603|-79.344664
M3C 0G7,43.73492193120964,-79.3450051546097,43.73492193120964|-79.34500515460968
M3C,43.73471,-79.345077,43.73471|-79.345077
M5G 2J3,43.6608428,-79.38488559999998,43.6608428|-79.3848856
M5M 4A5,43.735309,-79.420187,43.735309|-79.420187
M4K 2G7,43.68911841152235,-79.34961116697444,43.68911841152235|-79.34961116697444
M4X,43.66657100000001,-79.36878,43.666571|-79.36878
M4X 1W3,43.66772379650776,-79.36948477788651,43.66772379650776|-79.36948477788651
M2N 2L3,43.755221999999996,-79.424621,43.755222|-79.424621
M4N 2M6,43.731457,-79.40403,43.731457|-79.40403
M4N 2L5,43.72976397573361,-79.4035562456213,43.72976397573362|-79.40355624562132
M4N 2M7,43.73161255989256,-79.40387263592966,43.73161255989256|-79.40387263592966
M5A 2Z4,43.6566919000341,-79.36512632803769,43.6566919000341|-79.36512632803769
M6K,43.63525300000001,-79.411854,43.635253|-79.411854
M4J 4H4,43.6959978,-79.33679810000002,43.6959978|-79.33679810000001
M5A 2B7,43.66006385761335,-79.36207959926841,43.66006385761334|-79.3620795992684
M6S 3V9,43.65800688483785,-79.48562264442444,43.65800688483785|-79.48562264442444
M1W,43.8122490927844,-79.32173126756871,43.8122490927844|-79.3217312675687
M4E 1E6,43.670490283219394,-79.29807942870983,43.67049028321938|-79.29807942870983
M4L 1J3,43.67033898339356,-79.29907132741762,43.670338983393556|-79.29907132741762
